"MED521 GI Final Exam - C2015 - 20121005",
"Raw MCQ data for group: 5614|4",

"Question Identifier","Category","Question Type","Correct Response","Weight","Response Data"

"HOMER_QUIZ_1036739","","MULTICHOICE","5","1","5","2","1","4","5","5","5","1","4","5","5","5","1","5","3","3","5","4","5","5","5","4","4","5","5","5","4","5","5","5","5","5","4","1","5","4","1","5","5","5","5","4","4","5","5","5","5","3","1","5","5","4","4","4","4","4","4","4","4","3","5","4","5","5","1","4","5","5","5","4","5","5","4","4","5","5","1","1","5","5","5","5","5","5","5","4","5","5","4","4","5","5","5","1","4","5","4","5","4","5","4","5","3","2","5","5","5","1","5","4","4","4","5","5","4","4","5","5","5","5","5","5","3","5","4","1","3","5","2","4","4","5","5","5","5","3","5","5","4","3","5","5","5","5","5","4","5","3","3","5","5","4","4","5","1","5","4","4","5","4","5","5","5","5","4",
"HOMER_QUIZ_1036740","","MULTICHOICE","3","1","3","3","3","3","1","3","3","3","2","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","1","3","3","3","1","3","3","3","3","1","1","1","3","3","3","3","3","3","3","3","1","1","1","3","1","3","3","3","3","3","1","3","1","1","3","3","1","3","3","3","3","3","3","3","1","3","3","1","1","3","1","3","1","1","1","1","1","3","3","3","3","1","3","3","1","3","3","1","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","1","3","3","3","3","3","1","3","1","1","3","3","3","3","3","3","3","3","3","1","3","1","1","3","1","3","3","3","1","3","1","3","3","3","3","3","3","1","3","3","3","1","1","3","3","1","3","1","1","3","3","3","3","1",
"HOMER_QUIZ_1036741","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1036742","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","1","2","3","3","4","4","4","4","4","4","4","4","2","4","3","1","3","4","4","3","4","3","4","2","4","4","3","2","4","4","3","3","4","3","4","4","4","4","4","3","4","4","2","4","4","4","4","4","2","4","4","2","4","4","4","4","4","1","4","4","3","4","4","3","4","2","4","4","2","4","4","4","4","4","4","4","4","3","4","4","3","3","4","4","2","2","4","4","4","1","1","3","3","3","4","4","3","4","2","3","4","4","4","4","4","4","2","4","1","3","4","4","4","4","3","4","3","4","4","4","4","3","2","4","4","1","4","4","4","4","4","4","4","4","4","4","3","4","3","4","4","3","3","3","4","3","4","4","3","3","4","4","4","4","1",
"HOMER_QUIZ_1036743","","MULTICHOICE","5","1","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","2","3","5","5","5","5","5","5","5","5","5","5","5","3","5","1","1","5","5","5","5","5","5","5","1","5","5","3","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","1","5","1","1","5","5","5","1","5","5","5","5","5","5","5","2","5","5","1","5","5","5","3","5","5","3","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","1","5","3","5","5","5","1","5","5","5","1","5","5","5","5","5","3","5","5","5","5","5","5","3","5",
"HOMER_QUIZ_1036744","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","3","1","5",
"HOMER_QUIZ_1036745","","MULTICHOICE","4","1","4","4","4","3","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","3","4","4","4","4","4","4","1","4","4","5","4","4","1","4","4","4","4","4",
"HOMER_QUIZ_1036746","","MULTICHOICE","2","1","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","2","1","2","3","3","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","3","2","2",
"HOMER_QUIZ_1036747","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","3","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"HOMER_QUIZ_1036748","","MULTICHOICE","2","1","2","4","2","2","2","2","2","2","2","2","3","2","2","3","2","3","2","3","2","2","2","2","3","2","2","2","2","2","3","3","2","2","4","1","1","2","2","4","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","4","3","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","3","3","2","3","2","2","3","2","2","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","4","2","4","2","3","2","5","3","2","2","2","2","2","2","2","2","2","2","3",
"HOMER_QUIZ_1036749","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","1","1","4","2","2","2","2","2","2","2","4","2","2","2","2","2","2","5","1","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1036750","","MULTICHOICE","3","1","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","1","3","2","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","1","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_QUIZ_1036751","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","5","3","3","3","3","5","3","3","3","3","3","3","3","3","5","3","3","3","3","3","4","3","3","3","3","3","2","3","3","5","3","3","3","3","3","3","3","3","5","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","2","4","3","3","3","3","3","3","3","2","3","3","3","3","3","5","3","3","3","3","3","3","5","3","3","3","3","3","3","3","5","3","2","3","3","2","2","3","3","3","3","3","4","2","3","3","3","3","3","3","3","2","3","5","3","3","3","3","3","3","5","3","3","5","3","3",
"HOMER_QUIZ_1036662","","MULTICHOICE","6","1","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","8","6","6","6","6","6","6","6","6","8","6","6","6","6","6","6","6","6","6","6","6","6","6","6","9","6","6","3","6","6","6","6","6","6","6","6","6","8","6","6","6","8","6","6","6","6","3","6","6","2","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","3","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","8","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","2","6","6","6","6","6","6","6","6","6","6","6","6",
"HOMER_QUIZ_1036663","","MULTICHOICE","2","1","2","2","3","4","2","1","2","2","2","2","2","1","1","2","1","1","2","2","1","2","2","2","2","2","1","2","2","1","4","2","1","2","2","1","2","2","2","1","2","4","3","2","2","2","2","4","2","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","2","2","2","4","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","4","2","4","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","4","1","1","1","2","2","4","2","2","1","2","2","4","2","2","2","1","1","4","1","1","4","4","4","2","1","1","1","1",
"HOMER_QUIZ_1036664","","MULTICHOICE","8","1","7","8","8","8","8","8","8","8","8","8","9","8","8","8","8","8","8","8","8","8","8","6","8","8","3","8","8","8","2","8","2","8","7","8","8","8","8","2","8","7","8","8","8","8","8","8","8","8","8","9","8","8","8","8","8","8","8","8","2","3","8","8","9","8","8","8","8","8","8","8","6","9","8","8","8","8","8","8","3","3","8","8","9","9","8","8","8","8","8","8","8","8","8","8","8","8","8","3","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","8","2","8","8","8","8","8","8","8","9","8","5","8","9","8","8","9","8","8","8","8","8","9","8","8","8","8","9","7","8","8","8","3","8","9","9","8","8","3","8","8","8","9","8","8","8","9","8","8","8","8",
